id,tstat,meanDenom,logr_Case_1,logr_Case_2,logr_Case_3,logr_Ctrl_1,logr_Ctrl_2,logr_Ctrl_3,numer_Case_1,numer_Case_2,numer_Case_3,numer_Ctrl_1,numer_Ctrl_2,numer_Ctrl_3
id2786,1.02647461617862,135.666666666667,3.79928162152192,5.21636863370868,2.79855797382045,3.42235818572724,-1.22239242133645,3.47066980626008,890,1672,326,921,167,2061
id2787,-0.106783229095073,66.3333333333333,5.05626821964674,2.3146047540815,1.96962635095648,6.79181407116183,3.60880924267552,6.1037954123723,1829,1178,140,3323,182,2131
id2788,0.116842910747395,71.5,-2.62583478213668,5.85936222552593,7.52132000527034,1.06140054466414,2.67137725253863,4.11459897118785,28,1044,1285,95,171,2736
id2789,1.4119362897717,55,3.79349450705904,4.91183254577307,3.14048122354983,6.5447888476809,3.35513987390922,-1.61667136044849,1760,2046,96,1026,746,14
id2790,0.545718473853058,46.5,3.51747890400517,2.1926450779424,5.53397857200235,4.63398594575066,1.07370968618301,7.82752592299286,354,63,694,2184,260,2952
id2791,0.563186247494055,60.3333333333333,3.60576833059327,2.37851162325373,4.89909749068518,5.78677659738868,-0.166009951438929,0.197446064206217,1326,51,2953,1600,40,85
id2792,0.0695035000535809,48.8333333333333,-0.370368449945115,6.13237119873254,4.29496104728709,5.75806454603909,1.81358687576912,0.543142325026529,40,1402,1589,2272,115,101
id2793,-1.27018519471436,132.333333333333,-0.171186650006224,-1.02384674195437,4.4138505843284,5.36977485412767,1.944454008565,-1.27633122844725,253,29,1619,5333,534,44
id2794,-1.40232654453515,88.8333333333333,1.59650412260385,3.59418103075054,1.77830638954711,5.69870466677034,2.92263144461168,3.4700267338765,501,470,294,830,1197,819
id2795,1.12658389713565,57.6666666666667,5.2024378149608,4.5401280385821,2.57650092197296,5.99887245399427,2.98792716769942,2.91886323727459,1435,1488,339,1278,475,846
id2796,-0.249194360947554,98.3333333333333,4.90993379857095,1.11547721741994,2.8073549220576,3.09060254878091,1.13750352374993,3.96388057419335,6643,103,643,459,197,1419
id2797,-0.455929278184887,124,5.11374216604919,1.99072218641199,0.784271308944563,-0.918256850558463,0.231564067234698,4.88695174855519,276,464,247,117,262,1005
id2798,-1.06305577099747,78.5,0.0537712564409807,3.41850135458242,2.86027523633339,9.13185696060879,2.15935575973212,3.76329974197967,81,1250,471,1682,611,1031
id2799,0.680955700346581,53.1666666666667,2.58253167446639,9.03250496457304,2.46962738574319,2.00971515483321,7.29885566888232,6.17866485100647,592,3141,780,148,4093,1158
id2800,1.02464142649119,45.5,3.1963972128035,9.38909352190447,3.34081617037218,2.82102985895468,4.11547721741994,7.01451282969889,164,2681,1306,741,103,2197
id2801,-0.360041503833042,104.833333333333,3.46362245685189,1.58496250072116,3.84906994122018,5.55930354554969,4.2089040813882,4.19725698341351,1378,146,2420,1838,1312,3356
id2802,-1.20751694069926,123,4.19753723265017,0.570089224239626,0.3964025845364,5.77258950389693,3.57862097384733,4.19895405005384,843,192,640,1147,226,752
id2803,-0.799204220770093,138,3.44591681216282,3.19788683094399,1.70536359678038,2.40429006444484,5.02553509210714,0.542608487817517,424,1614,586,846,455,385
id2804,-1.55859448201185,88.1666666666667,2.98136651155234,2.6080461138342,0.590609063862298,5.16918268342188,4.20337519516608,3.82312223791592,2076,377,127,1942,828,367
id2805,-1.04420708009491,137.833333333333,4.68650052718322,0.841998165933506,-1.64385618977472,3.30742852519225,2.94917574092232,0.789823528373191,1647,431,31,197,501,592
id2806,-1.47276147867073,113.333333333333,4.35569883154261,-2.16992500144231,-2.07275634243531,3.16289479937478,2.17921476335957,-0.31550182572793,388,9,28,1432,778,134
id2807,-3.01339197028589,201.333333333333,1.79177491059015,2.31290652276385,0.408464845355358,0.104969559601543,4.20573507738284,3.97039353791468,920,1912,145,398,774,626
id2808,-1.05105867549917,97,1.15898952376116,4.32707139816332,0.318271071279273,4.69314415245057,3.19173583543364,3.98299357469431,229,280,196,1577,1132,2023
id2809,-1.09839770859573,139,4.30696582632975,1.00726800046404,0.196560127945778,2.63005039024969,3.12501257956674,-0.893084796083488,2493,198,368,909,252,62
id2810,-16.348436767445,110.333333333333,0.639824435755674,0.898650756077154,1.127952730967,3.52181851772896,4.48698734115786,5.46820182826503,66,370,270,826,1479,7259
id2811,-0.55222583483763,63.8333333333333,3.58496250072116,3.59041693081326,1.10852445677817,4.32331463515832,4.50923517455791,4.05062607306997,71,1854,68,2081,1001,811
id2812,0.00956457693110036,81.8333333333333,6.98299357469431,1.7067509811192,1.01770200173346,3.75952639696699,3.65856559076115,7.1548181090521,758,629,163,1245,1527,569
id2813,-2.62923458158423,83.5,1.75973690182486,-0.187085552600496,-3.12928301694497,-0.822212880784718,1.49476469174958,5.7405678308464,148,64,11,68,371,1603
id2814,-1.24660632993439,79,1.46918618616303,2.18192061614227,3.62708797639383,2.6914134423518,2.67611038877935,3,370,784,555,477,146,247
id2815,-1.73570611404126,147.666666666667,-1.64385618977472,1.98261792177176,2.51256803693938,2.87402596170289,8.01637974318886,2.92506744498319,87,659,718,1084,3365,1237
id2816,0.203188981250785,114.333333333333,6.25122510354416,-0.684498174272071,5.41953889151378,4.05889368905357,-1.46855300860584,3.53165667020288,1751,27,1283,549,171,982
id2817,-0.946024091934092,76.3333333333333,2.57447012690351,-0.700439718141092,3.89923702306508,2.30039493333772,1.83428002780044,2.3037807481771,410,15,939,531,648,78
id2818,1.65141839310446,61.3333333333333,7.58496250072116,6.28147346121696,2.82442843541655,2.42190421876711,2.4961532337633,4.26840481909328,383,2566,424,701,377,1560
id2819,-1.30957727108991,90.3333333333333,0.655351828612554,3.26289262459041,2.64385618977472,3.42269107182228,2.07800251200127,4.19437804516685,62,2034,49,2519,113,475
id2820,-1.53521760419802,181.833333333333,3.90046432644909,-2.57742882803575,-0.450252191862901,4.15508451013141,6.98868468677217,7.7470740476405,223,127,171,1353,126,1288
id2821,1.26445869257114,66.1666666666667,3.26355252221246,3.76499752980831,6.73546200357582,1.18220333122075,11.1510165388922,4.2684888359259,556,1073,958,530,2273,423
id2822,-0.284113865790898,94.6666666666667,5.99548451887751,0.678071905112637,1.57932696605172,3.38512192137456,-0.341036917835067,4.39439773321981,2551,31,510,2099,59,1387
id2823,-0.310985802268417,81.1666666666667,3.41127558048264,4.1725941882183,1.25375659224578,7.20212382383046,3.05030508184807,5.89481776330794,382,540,619,1177,1283,237
id2824,-0.187350687957424,32.1666666666667,-1.58496250072116,5.03131259801313,4.97285385798688,7.42521590329938,8.71367290601309,-0.665580960929441,8,1536,1789,2749,2518,28
id2825,0.138549258124632,75.3333333333333,2.22239242133645,0.497499659470817,7.85720347150817,2.26937378920676,3.12219939367525,3.66296501272243,419,119,1854,592,1218,151
id2826,-1.92291590555066,188.333333333333,1.32988938059004,-1.65486451395131,2.64257322389125,2.93732527107031,4.54156990520778,0.11796333735429,635,46,1685,1508,1047,241
id2827,2.18867104917514,73.5,6.57106999816771,3.66722018284023,4.93545974780529,4.27798474729977,1.03952836418664,5.35535109642481,2376,1244,1070,96,517,1309
id2828,-0.203443937311721,55.5,5.44073077295962,3.68048511176545,-0.553598329811821,0.618909832644493,5.07843387544921,2.7796099315747,2605,717,61,128,1114,102
id2829,0.81683179471998,67,3.37563868163213,2.69673574937767,6.25094435256717,4.44676520680114,4.70781924850669,4.33628338786443,2407,388,3350,1133,391,100
id2830,7.02803823299567,75.1666666666667,5.9369478294647,6.63315318816769,5.28734786317722,1.6162586312107,4.94773807758373,2.49565180655005,1163,2282,1483,232,2005,1330
id2831,-8.86678548611247,63.1666666666667,0.785875194647152,1.58183639973444,1.13326653086346,5.68390435041479,-5.94251450533924,5.20945336562895,49,460,67,1387,1,776
id2832,1.34497924913923,49,2.16992500144231,7.57238443464169,6.63807383718072,2.37313177224308,3.42321143072454,2.94928917966647,80,1712,1991,802,235,586
id2833,1.25927292315076,75.1666666666667,2.34707374306154,6.04984854945056,5.73470962022584,-3.49185309632967,1.30386812334237,-2.93288580414146,462,1324,425,3,515,10
id2834,2.43115415568115,33,4.91886323727459,5.38980182485998,9.17791779219584,6.81442224656679,3.56985560833095,4.50955509806313,1693,1718,2895,2250,759,409
id2835,0.680399322526799,81.5,3.04439411935845,6.88613203544172,2.52892846580683,1.98075522765143,2.5405683813627,1.56768450928932,989,827,201,1116,127,82
id2836,0.0459220892754703,86.3333333333333,2.34062418859727,5.22803333661645,2.22019820792354,2.29545588352617,5.91374426664958,4.04147663597616,698,3672,656,323,1265,987
id2837,-0.325807984202698,216,-0.483750249362858,4.74296433478765,3.81982095876368,1.43745879398664,1.48651401263306,6.30985526258679,245,722,1510,1123,1061,2379
id2838,-1.3595083370244,135.166666666667,3.24158598656976,2.66837850890879,1,4.82159684463338,-5.32192809488736,2.38093836064827,680,355,7,3053,6,1546
id2839,1.2928826625339,132.5,10.5127404628035,1.65992455840238,7.579487370655,3.41113304482293,4.03648892127311,2.0613425200481,1460,78,2103,1967,1000,2161
id2840,-3.10581837466877,52.8333333333333,-0.383914981783064,1.1926450779424,2.09432738254815,4.88486428927852,0.675870996919366,2.79646660591487,81,15,157,974,130,395
id2841,1.82108847450961,104.5,4.95419631038687,3.48887539652978,7.33633037430098,0.842294547190767,-1.87714325221447,2.5013530680704,30,1088,6140,302,48,837
id2842,-0.321502654901455,125.666666666667,3.86382187371663,2.19938460191598,3.12535196535505,3.70370004730468,3.89857532739652,3.82944368136659,494,1409,1465,885,864,1776
id2843,0.780277840392791,93.6666666666667,6.23501052421015,1.6892329833821,4.88443990479513,4.96420957643856,3.02553509210714,2.65535182861255,2334,544,4016,2746,683,377
id2844,-0.122552443522888,60.1666666666667,-0.167109985835259,7.43879185257826,1.53433642765119,-0.415037499278844,4.01587961366615,4.8912937405575,113,1040,167,35,1552,919
id2845,0.865990524636874,101,6.39660478118186,4.40514146313634,2.08713259172597,2.27237227041313,4.67646085520665,2.21459405077604,2021,1355,1091,371,2147,491
id2846,0.374464791100723,46.5,7.92184093707449,0.652076696579694,3.4575015915389,6.14974711950468,4.91886323727459,5.11255382221317,484,175,746,1845,604,1971
id2847,2.14538058768609,96.1666666666667,4.14931472176703,4.58603553538638,7.33330445837141,0.222392421336449,1.11421556885602,-1.71848617355855,833,1344,2418,125,380,54
id2848,0.538771620931911,105.833333333333,4.09310940439148,7.92283213947754,0.912999961512712,4.319672120947,3.82597060022495,0.629162304631691,511,1455,916,638,155,115
id2849,0.620085841908784,52.6666666666667,2.47167521439204,4.66985139830767,3.69543209408919,-0.744161095570409,3.56165512722909,7.23744899563932,354,1119,1437,39,306,1508
id2850,2.41431082145238,81.8333333333333,6.7431513941125,4.64664580400043,4.09999800172051,3.70043971814109,3.1480240868851,7.97871045910636,856,1552,3120,64,2091,1008
id2851,0.379874236044593,114.5,3.89162383895521,6.37696945844533,1.11643359467795,1.58496250072116,2.67305383034601,1.27656756148749,1127,747,502,83,1147,406
id2852,2.35579483637024,89.1666666666667,3.74416109557041,5.1529519228386,3.9055541480457,4.40475452601698,0.788976392742749,4.10115941603058,2679,675,1078,1164,272,634
id2853,0.587868436371209,106.166666666667,4.72402653845871,1.42321143072454,5.84838219031766,-2.78383219920418,4.37286506011259,3.36540841380028,2034,58,748,52,662,1380
id2854,-0.617392874166768,104.333333333333,4.83450467022684,3.74322458463789,-4.19437804516685,1.86673346913654,3.83289001416474,5.63794215035292,1340,2155,12,123,911,4381
id2855,-0.164300289932229,88.1666666666667,-0.495207847962828,6.02852004001005,3.18917288603559,2.68263843177685,4.66150405559415,4.31878838735679,104,1174,1659,885,657,458
id2856,-0.426821052749154,76.8333333333333,-2.34680276352639,4.75019275333819,4.31013717661619,-0.127379306476228,1.27959659718104,5.7894082422982,22,1533,852,64,402,718
id2857,-3.19922734230881,225.833333333333,-1.46173073472689,-1.46466826700344,1.88055644779506,3.56902095685214,3.00480098626382,8.70709361353023,170,74,474,1079,3611,5432
id2858,0.628273146573203,84,1.99397621237223,5.04109086653382,4.35890474268333,2.55426570349824,5.29176612437711,7.05026726808386,477,3489,1066,1115,1135,1722
id2859,-1.46467813946404,161.333333333333,3.88535743405888,0.390214486314967,-0.666262602823005,1.84353725836425,-1.95419631038687,5.12603735744131,398,556,137,322,31,3107
id2860,0.507232600099486,86.8333333333333,2.58877411467118,3.02326977932285,5.34224055030962,2.93288580414146,2.63332552228256,2.22571277962806,1136,999,2717,83,272,434
id2861,0.530302488456785,156.5,1.33546050819421,6.31288295528435,4.30537319457369,2.92240359497984,0.971299687746692,2.02106161552783,481,635,2945,1121,646,482
id2862,0.49307847171777,40.5,6.02525995240174,1.8268510976834,3.60145062350972,4.91973539551227,4.06317641934742,4.55737666904926,1497,148,703,1240,1236,258
id2863,0.287387576879163,65.1666666666667,7.06164914945655,1.12675714228594,2.97669262650793,-2,0.169925001442312,1.50250034052918,2270,106,306,12,26,611
id2864,-1.8858295170299,71,2.86393845042397,3.13012399338434,2.33847927115121,5.81538329581354,3.60486205815886,3.78958022032963,363,1286,525,2702,583,483
id2865,-0.63994275553178,157,-1.93073733756289,4.45386351044841,3.34810471744643,-0.642017190110944,4.33364703127873,0.393753940910877,31,1292,1445,156,2842,313
id2866,-0.245084956093208,132.166666666667,-1.14438990933517,4.08864103244762,5.26126531298074,-3.01495034146597,0.713695814843359,5.62388149001346,170,1224,651,35,40,788
id2867,-0.0486607815885151,117,3.45205837410007,2.2920266091735,3.84130225398094,3.54584637045477,6.46107011403305,0.781965578805556,1170,572,128,1891,880,520
id2868,8.89667142438346,82.8333333333333,4.7059281029203,4.42396039248116,5.00071544511305,6.38231024942338,2.87288808209666,5.99383901537333,2896,4378,2016,2585,607,700
id2869,-0.996098306903512,113.833333333333,-1.07496205768122,2.48800077083407,3.85133261911821,3.09586854598211,4.90689059560852,0.635725614403043,74,560,432,1290,239,375
id2870,1.5750728447804,115.5,6.36077991283055,4.08548789906528,3.41765629658694,3.62100525064669,2.65230596873606,0.0715532610250333,4026,2189,918,688,898,247
id2871,0.190702697248144,94.1666666666667,2.7494565383494,2.78997982195001,4.43104981726747,-1.33441903907056,-2.75488750216347,4.43028527297778,927,1237,603,68,3,538
id2872,0.962519220987893,100.666666666667,2.48153291106575,4.52165991881264,4.71289023805411,3.68635308019644,1.17055348981683,4.63459326844576,591,757,1861,1222,573,1241
id2873,0.256393886063517,80.8333333333333,8.24950854926307,-1.25576117092162,4.79641405924695,3.10202093694051,5.68904496354098,2.67340046538874,2738,115,1444,248,3404,369
id2874,3.85428656276336,76.5,7.39746072605472,4.74685018309805,6.83359291066629,3.37325316115184,5.13919848581005,2.51757566099128,842,1610,2052,1916,1021,961
id2875,-2.70467216774068,64.5,-0.317740297923929,0.165737204478879,2.56670029432843,5.26614031670162,4.81203140926708,6.39759236481943,68,128,627,1115,1235,1095
id2876,-1.50779388879589,85.6666666666667,3.46190410431682,1.83650126771712,2.04116918897641,1.98550043030489,6.84696519937646,2.16992500144231,2335,149,390,197,1956,467
id2877,-1.13213563957752,116,0.304854581528422,0.255257055242075,4.41321212799399,2.87398685314786,3.48112668973662,2.67561066759635,62,36,3685,996,401,1756
id2878,-0.852995176574544,163.666666666667,2.80943523249865,1.03920608225949,3.76242117484888,2.08091999538357,0.0489096004809468,2.2081081953302,1387,745,2591,384,29,535
id2879,-0.845632276531242,119.166666666667,4.44183755862256,-0.487265826834023,2.08746284125034,2.49267491067311,-0.38202244205088,1.93258707859098,325,111,288,438,220,438
id2880,4.04576849144043,116.333333333333,4.05363796360207,4.39136952849966,5.14974711950468,2.76022094646651,1.37812489357955,5.28974768913821,547,3042,780,1354,745,664
id2881,-0.694990108387586,148,0.254929356196739,3.89658752390086,3.17932369944456,3.38928973008119,7.08431628593348,1.64148268492203,141,2650,1077,1665,3663,910
id2882,-0.133756855325975,97.6666666666667,0.947532580105864,2.52793155568478,5.62643913669732,-0.299560281858908,0.209141397838591,7.14538632512888,377,247,1234,51,288,1981
id2883,3.55482739971349,110.166666666667,4.60829500455178,7.46630082917934,6.62276961390916,-0.704351229911487,-1.54955716458996,2.011055188509,560,4420,5025,169,54,523
id2884,-1.48758801814102,99.8333333333333,-3.17990909001493,1.46972814081225,3.03464614280689,2.46303685593426,2.93859945533586,0.605721060887953,15,456,589,600,344,104
id2885,5.32000613741593,114.5,5.26376138747724,4.85798099512757,4.24904371855992,0.318908850588569,4.02502879449152,-1.95858007262002,1190,1478,1292,357,813,52
id2886,3.51811703875019,48.6666666666667,4.11547721741994,6.00691941393979,5.58392570941467,6.34872815423108,3.92660192223626,1.50564004805975,571,835,1390,1303,1915,229
id2887,0.460160847425712,150.333333333333,5.95564990752837,3.84155834611632,1.59459656016754,-1.64176885633963,4.92337871839709,0.246639967583125,1985,1877,1201,82,879,69
id2888,0.317833037240859,87,4.88535743405888,1.96718812992508,3.60633615151372,8.96231765494231,5.57650092197296,7.26052755022322,265,1477,815,2493,2719,1839
id2889,-0.769592171256402,120.333333333333,2.58009674554934,3.6999464047354,2.46101092371115,4.12763327972587,3.13540911974181,8.08410903491807,591,2923,913,2184,825,5155
id2890,-1.96409996808807,156.833333333333,1.33022741810585,1.69578049135276,3.2184235191335,3.59676720163378,1.31670408782435,2.96608019175796,522,540,120,858,826,1218
id2891,-0.00212299056071566,108.666666666667,7.81429405828283,3.01515980717101,-1.1926450779424,4.71005772070269,5.98868468677217,-4.21150410519371,5626,573,69,1203,253,18
id2892,1.2283283330893,93.3333333333333,6.82177398197057,5.07370968618301,2.44531051039264,5.99043129115122,0.0174874267288407,3.22239242133645,2714,1043,914,1652,165,1427
id2893,-1.6166953827299,98.3333333333333,4.07498989577017,-2.46814883573841,-2.88264304936184,5.67683860647415,-1.02106161552783,4.53138146051631,1381,14,7,1636,135,1479
id2894,4.5850182702385,143.166666666667,5.90046432644909,5.14684138832927,7.3037807481771,-1.74785391030894,0.485426827170241,3.81276841824397,1791,495,1263,197,153,533
id2895,0.869716260493832,125.833333333333,1.36392218355199,9.13955135239879,5.01048148386832,4.3849618353734,1.45066140900957,1.21509992877009,609,563,3867,2151,122,591
id2896,0.366507191758588,101.333333333333,-1.02633414781346,9.92851837525789,4.22933848694931,4.56919518486284,5.28440208361187,2.46352437327118,189,1948,693,545,1441,705
id2897,-0.365477516386433,46.1666666666667,1.38565369249775,5.43879185257826,1.33880191345176,4.29553937040683,3.5077946401987,3.07174460750341,161,693,42,1570,363,638
id2898,-8.11667769221531,139.833333333333,1.77118130950412,1.89289344452927,2.2733479144423,8.92580166719674,0.240491837182705,4.99749314438943,511,1076,729,1458,253,1149
id2899,-1.52729976461488,160.833333333333,0.503766417873176,3.75933340719466,-0.147225953183177,-2.90230332611287,4.06111151430339,2.51383990976905,284,2274,120,20,1084,1404
id2900,-0.509547246656567,126.166666666667,4.42390006798864,0.764815377093078,2.84465346348058,4.41953889151378,1.4594316186373,-0.31178806457099,1523,400,430,1390,32,256
id2901,-0.830173032002855,53,4.87320746935223,1.3743955147815,-0.54432051622381,4.50710518018993,3.61315939255181,3.9698017439469,761,69,23,522,464,2741
id2902,-0.411496249700559,196.833333333333,3.48419952378624,6.27922364393312,-3.83127354896382,6.13955135239879,3.9090748428704,2.35036317384944,234,232,46,1973,660,2151
id2903,0.320136890008246,36,0.804984017594857,5.19546009354945,5.03342300153745,1.8073549220576,4.62058641045188,6.12653240592893,151,1025,2619,6,245,1047
id2904,-0.83163162738072,96.6666666666667,3.79709875298055,3.00700905851936,-0.20163386116965,4.19330792888026,5.41197769952978,4.5306723452202,1681,618,179,621,2511,2033
id2905,0.0238118349739262,170.333333333333,6.97953589744029,-3.70597790168252,6.63021358181606,4.034729030115,2.41850135458242,-2.8705487485448,8959,19,1683,966,694,66
id2906,3.54782983212625,84.6666666666667,3.42422429850214,3.66575390792862,3.82654848729092,5.23896664587196,0.542318163312662,4.66770293172909,1942,1725,680,1283,149,304
id2907,-1.9774039714771,102.666666666667,0.0317088597273374,2.69891869001824,2.11756959638118,1.24935946893672,5.51186558046627,2.42884329880387,229,473,229,251,1596,699
id2908,1.39181030978866,86,2.95853338270462,4.87184364850932,4.15472259479864,2.1087062594425,6.29920801838728,1.84842317189736,582,2195,943,495,1259,676
id2909,0.909154233799563,147.833333333333,4.55090066464752,6.05786282438599,2.14928870874801,2.14816102715066,4.54511298811459,0.138446769969145,585,1398,589,624,3641,458
id2910,0.376635604108277,58.5,0.816288046827611,5.6582114827518,4.87446911791614,1.77091292608954,-0.442142729441442,10.5507467853832,80,1615,527,214,144,1499
id2911,-0.736654596496991,108.5,2.32947302451263,3.78873924389026,2.52287249604825,3.74790107184736,3.05585323473352,4.70328246790992,1341,2694,522,617,157,1015
id2912,0.701223262335006,30.3333333333333,5.82442843541655,5.29496104728709,1.44057259138598,4.03708931873522,6.86315380468831,5.15094189807474,509,1059,170,984,1396,603
id2913,0.0775390615109409,119.166666666667,1.34075976961773,5.87716302585967,2.7473572000128,3.16759994849607,6.3120578508633,0.946560741038539,346,4466,1671,1239,873,211
id2914,0.383669775389976,57.3333333333333,3.52837897235479,5.41454737016223,1.88452278258006,5.19578706475428,6.28608709665384,4.91569649298386,1499,980,287,1575,2106,1478
id2915,-2.00829914127336,96,1.90332398058833,1.63346101841235,-2.53051471669878,4.20750245925879,4.78135971352466,3.44700522793748,706,120,8,1477,274,2311
id2916,0.107727107812055,141.5,6.33206524643195,2.20208832488136,1.59991284218713,0.261124815825162,3.32433058510267,6.61738397841353,3141,634,678,301,1802,2159
id2917,0.440668031179766,54.1666666666667,5.6223701897635,0.809478093950574,5.26922833824405,-3.35755200461808,3.07756098329365,5.41563059077369,2265,169,886,3,725,1621
id2918,0.0713566824750151,117.5,5.54973401241018,0.797869713394166,3.60103726357923,3.97880577773088,-0.912052300724298,0.811927651847428,889,378,1443,1418,92,157
id2919,0.686776957224046,59.5,5.31187443022344,5.96671978347854,1.34792330342031,6.268284666521,1.52681074793536,3.51203097826731,1429,4627,55,1926,388,809
id2920,-0.524882556309069,140.333333333333,1.89732765282117,2.33342373372519,4.27264719211614,4.11958161575267,5.12670447284319,3.2678466963146,826,503,3884,1407,1117,2041
id2921,-2.09779776780228,122.333333333333,0.123735368422246,1.09604668747104,3.03893745898039,2.66776280577367,3.04882247858467,4.62803122261304,72,294,2440,1003,570,271
id2922,0.181500033327679,66.3333333333333,5.62205181945638,-1,6.29920801838728,-2.24597924165406,5.18233175228179,4.56985560833095,393,35,1259,38,4320,94
id2923,0.767864779658705,73.1666666666667,2.09284102097691,4.0451349127205,6.34999201330524,2.45169596985769,5.83289001416474,3.76081233612057,1074,973,570,371,284,731
id2924,1.21340917750121,72,5.41857548911345,2.45545176772475,5.31370758808239,4.69376571221778,8.24317398347295,3.11724167387928,2993,542,874,646,605,1908
id2925,-0.739686899842652,105,3.73785587191176,-1.72379020541847,3.63621420044485,1.96988001162366,3.20337519516608,5.80477637795583,3241,32,658,473,828,1117
id2926,-0.619061364098684,76.5,3.22542011403402,1.63226821549951,3.65315015706293,5.79441586635011,4.8594016698272,8.71424551766612,635,309,2880,1442,1015,2939
id2927,0.232684903265263,67.6666666666667,1.71271804791953,1.79595015878536,7.4763122454339,1.87731748022517,4.25873426840017,4.8603765042556,176,440,2492,337,803,2410
id2928,-1.18187129838637,98.3333333333333,3.32832586608551,1.28540221886225,2.85085656069419,1.10261506648289,-1.16293857112621,5.89784545600551,903,155,403,334,91,1430
id2929,-0.318782440364627,112.5,3.93859945533586,0.266226210323504,4.22881869049588,0.624490864907793,1.51096191927738,5.21161794974227,827,361,74,406,113,666
id2930,-0.285315445055703,147.166666666667,3.22239242133645,0.717066036728501,4.71533557819466,3.51331445961259,-1.54035161402086,3.37778132962088,223,119,1654,981,207,394
id2931,-1.55740661163637,93.6666666666667,2.22044677702148,2.65167184319107,-1.72329065726913,5.09092254324621,1.57989151117373,3.04325319795388,246,508,52,1669,283,947
id2932,0.368135161506257,67.5,4.8475793996671,2.22345439785911,3.42033179894836,3.50297702813996,6.85231669636766,-0.598383016483477,690,452,181,1008,2541,106
id2933,-3.13306708849477,95.8333333333333,2.03394733192334,-0.227410496103072,1.46273424131014,3.02642602960281,6.37669389831825,1.16992500144231,257,122,327,1156,1744,206
id2934,1.22311981608467,88.8333333333333,6.68790052248075,2.63321766932838,4.62803122261304,4.32493058304889,2.38187063534364,4.15001098691116,4123,1215,271,1442,343,2733
id2935,0.760444479872006,59.8333333333333,1.73883800849898,3.4391116342577,10.876516946565,6.94016675048282,5.20945336562895,2.01960455793951,256,704,3759,1227,369,814
id2936,-0.283641114342653,102,0.527931555684777,3.56071495447448,4.53743413063857,1.2241680462263,8.22881869049588,1.2889130376594,61,1415,2716,270,299,539
id2937,-0.978689895086028,123.666666666667,2.8073549220576,-5.82781902461732,3.73430044176669,4.1873520732005,1.17195268278929,1.86875546672175,139,4,1982,582,177,671
id2938,-0.897044920549074,81.5,4.48291997155967,1.49541091574286,0.375699351328343,8.47138490449251,6.65070986081579,-2.84502534002366,804,202,204,4968,2109,26
id2939,1.16646072571061,94.6666666666667,2.56926381436317,5.59585081686389,4.60711891437332,-1.36457243229586,2.49458429849634,-1.57765770009792,456,1595,852,39,726,65
id2940,0.529834064244654,93.3333333333333,0.990413951170803,5.26922833824405,5.82017896241519,1.29790486568085,0.527512228537256,2.40693069794689,299,1773,225,267,159,768
id2941,0.110220565670055,101.833333333333,1.62449086490779,5.89958579498529,2.55845287070268,3.48112668973662,2.67436158577426,5.49398884067366,554,1969,1401,870,465,675
id2942,-0.702320756563682,53,4.78591439778409,1.6638179214324,0.514573172829758,6.64241277290505,4.8856963733394,5.37213954084113,2537,281,89,1997,1418,496
id2943,3.73435507069953,205.666666666667,4.53103809600468,3.69968968171095,4.12101540096137,6.79747080669942,-0.166051992295106,5.17990909001493,3675,1922,608,1890,745,1594
id2944,-0.77563733039096,65.5,1.66296501272243,1.90786178045899,4.20107370001298,3.55786330793729,3.48351723716161,3.1926450779424,113,742,514,1212,301,63
id2945,1.01714077533457,85.5,3.16425625135562,10.4747199465265,3.3552385510501,7.1926450779424,1.21501289097085,3.78327228180064,761,1422,1401,1023,129,3207
id2946,1.70540790686836,61,7.50439339294735,2.84482962747627,6.60800274211922,5.05956455399981,3.99878099271084,6.81378119121704,2541,1637,1072,1433,1182,224
id2947,4.17058269627197,55.5,4.23168077597083,5.49241544092494,5.71611793199889,7.02236781302845,4.91909700459924,2.22087618888907,882,2565,2312,519,1542,633
id2948,4.53799191245132,66,4.63643871821224,6.39898115305977,5.55208090660297,1.53185116426159,3.27367292628014,4.55533733161188,2909,3037,2298,239,734,963
id2949,1.14500700108672,90.3333333333333,2.94550438046838,3.85647268862229,6.37370174461141,5.47438196010327,-0.98850436116217,2.30189034165082,1116,477,4311,2133,62,714
id2950,0.493221647820063,104,3.1118928800709,7.53786549408651,1.62975042246799,2.74575871262421,3.48726582683402,3.60959087349019,1607,1114,228,1535,156,1476
id2951,0.930222046191895,164.666666666667,3.41859239645547,5.62570884306446,2.92614947264559,2.24693243693036,0.951090399519054,4.32192809488736,1218,1974,1922,2173,202,479
id2952,0.953520565151964,49.5,4.87992354800825,3.98299357469431,2.64705862181307,-4.41503749927884,3.505273612092,6.96917487386286,794,252,450,2,1214,2129
id2953,1.25326606929173,67,3.01919356523331,4.12626377264617,7.14974711950468,4.34314458079706,1.09794505041196,2.12062970518554,226,715,1135,1643,258,560
id2954,1.14899167301748,109.333333333333,4.85118116302223,5.55202861135907,2.46814883573841,1.60617898663085,4.84403057176994,-0.307181509518176,2539,562,331,821,2469,117
id2955,0.00886810792501542,110.666666666667,4.31901061150507,0.458980846866442,4.91253715874966,3.61635769699669,2.26628006533745,5.14585086646346,1975,399,1023,1532,355,1663
